episode_id,split,Accelerometer_mean,Accelerometer_std,Accelerometer_min,Accelerometer_max,Accelerometer_first,Accelerometer_last,Accelerometer_range,GasLeak_mean,GasLeak_std,GasLeak_min,GasLeak_max,GasLeak_first,GasLeak_last,GasLeak_range,Pressure_1_mean,Pressure_1_std,Pressure_1_min,Pressure_1_max,Pressure_1_first,Pressure_1_last,Pressure_1_range,Pressure_2_mean,Pressure_2_std,Pressure_2_min,Pressure_2_max,Pressure_2_first,Pressure_2_last,Pressure_2_range,Temperature_1_mean,Temperature_1_std,Temperature_1_min,Temperature_1_max,Temperature_1_first,Temperature_1_last,Temperature_1_range,Temperature_2_mean,Temperature_2_std,Temperature_2_min,Temperature_2_max,Temperature_2_first,Temperature_2_last,Temperature_2_range
107,train,0.046371046966449586,0.028163017464926214,1.2417999641911592e-05,0.10000000149011612,1.2417999641911592e-05,0.09999655187129974,0.09998758349047421,505.951524693648,308.6995595919894,0.0,1007.0,0.7449973821640015,1007.0,1007.0,0.6966149478067504,1.0105976549518536,0.0,3.25,9.193600271828473e-05,3.2496931552886963,3.25,2.685738862437196,0.6304486351622336,0.0,3.25,0.0,3.248727321624756,3.25,60.37385393505295,33.728314614427795,0.0,110.0,0.0,109.99769592285156,110.0,58.38337756079435,31.143793087484617,0.0,110.0,0.5188583135604858,110.0,110.0
108,train,0.08829305483738425,0.013580894603499729,0.0,0.10000000149011612,0.0,0.09990473836660385,0.10000000149011612,438.26556206170716,268.58211388404646,0.0,1006.1209106445312,3.0906529426574707,1005.3643188476562,1006.1209106445312,1.9763372947941533,0.8316835141811836,0.0,3.25,0.0,3.2494089603424072,3.25,2.4409086184899014,0.6627496171728917,0.0,3.25,0.0,3.25,3.25,18.981646786502054,27.62036052541998,0.0,110.0,0.06260901689529419,109.98038482666016,110.0,31.68607716995563,34.31644982244667,0.0,110.0,0.0,110.0,110.0
109,val,0.05429166889976583,0.030554843832855942,0.0,0.09989430010318756,0.0,0.09984290599822998,0.09989430010318756,492.9901577737133,326.51040308167524,0.8130995631217957,1007.0,0.8130995631217957,1007.0,1006.1869004368782,2.458291153485033,0.6439169171598693,0.0007776899728924036,3.25,0.0007776899728924036,3.2494189739227295,3.2492223100271076,1.6888965508048617,0.9799675790840088,0.0005226149805821478,3.25,0.0005226149805821478,3.249638557434082,3.249477385019418,50.38277820798941,31.301177745384575,0.0,110.0,0.03901262953877449,110.0,110.0,77.45734672847142,23.96330505914917,0.0,110.0,0.0,109.20404815673828,110.0
110,train,0.028668417751253828,0.027534474456617983,0.0,0.10000000149011612,1.0556999768596143e-05,0.10000000149011612,0.10000000149011612,512.1035614199639,290.7108730620797,0.0,1007.0,0.0,1007.0,1007.0,1.7365232988684245,0.9232444705599223,0.0002640759921632707,3.25,0.0002640759921632707,3.246490955352783,3.2497359240078367,0.5328929254971884,0.7268529319141773,0.0,3.25,0.00014683899644296616,3.25,3.25,60.163388487280656,34.77532439381296,0.0,110.0,0.0,109.49571990966797,110.0,52.24018238045772,32.388922333367454,0.0,110.0,0.0,109.35250854492188,110.0
111,test,0.0544438494087032,0.028954611265331148,1.6215999494306743e-05,0.10000000149011612,1.6215999494306743e-05,0.09992048144340515,0.09998378549062181,595.4839745143255,279.28805309578337,0.8658590316772461,1007.0,0.8658590316772461,1006.0499267578125,1006.1341409683228,0.6734138030325029,0.914735754877254,0.0,3.25,0.0,3.25,3.25,1.63036903385818,0.9817314057199497,0.0,3.25,0.0,3.249868154525757,3.25,16.030880565446765,28.440022635025223,0.0,110.0,0.11075998097658157,109.79498291015625,110.0,67.05747089513143,31.964389897216275,0.0,110.0,0.0,110.0,110.0
112,val,0.05345865186234975,0.029348914841038413,0.0001152199984062463,0.10000000149011612,0.0001152199984062463,0.09979945421218872,0.09988478149170987,482.57546151796976,277.8260859431223,0.0,1007.0,0.0,1007.0,1007.0,1.0502424224813185,0.86827653514248,0.0,3.25,0.0,3.25,3.25,1.7856585061070898,0.9880129499195908,0.0,3.2483510971069336,0.0,3.2483510971069336,3.2483510971069336,52.659393964360156,32.86915160517677,0.0,110.0,0.0,109.92137908935547,110.0,22.411401891656297,29.32851340674951,0.0,109.91077423095703,0.0,109.91077423095703,109.91077423095703
113,test,0.05559381670115666,0.02916269387060665,5.050799882155843e-05,0.10000000149011612,8.625500049674883e-05,0.09989140182733536,0.09994949349129456,428.0718627225558,280.3889021298243,0.0,1007.0,0.0,1004.6826171875,1007.0,1.7091034717264895,0.9800270438063512,0.0,3.25,0.0,3.249213695526123,3.25,0.37256525540513297,0.6388916828148666,0.0,3.25,1.5079999684530776e-05,3.25,3.25,51.673434927860896,31.317729686224972,0.0,110.0,0.0,110.0,110.0,57.269772833377125,29.76522381034706,0.0,110.0,0.3145401179790497,109.80245971679688,110.0
114,test,0.04898282012258551,0.029893932246875955,8.523999895260204e-06,0.10000000149011612,8.523999895260204e-06,0.09999790042638779,0.09999147749022086,581.2234313532512,252.30512544992476,0.0,1007.0,0.0,1007.0,1007.0,0.724489100460851,0.8267678759204996,0.0,3.25,0.0,3.249990701675415,3.25,1.9018928399201105,0.8405833346076449,0.00019442600023467094,3.25,0.00019442600023467094,3.249804735183716,3.2498055739997653,18.798963725179775,29.783438987361603,0.0,110.0,0.17349256575107574,109.79969024658203,110.0,96.16497310744722,15.050027356353873,0.16531452536582947,110.0,0.16531452536582947,108.93450927734375,109.83468547463417
115,train,0.05067054485638316,0.02617421290155886,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,567.7212990574836,262.3414679808384,0.0,1007.0,0.0,1006.4402465820312,1007.0,1.8717238188592795,0.988749683623736,0.00025806401390582323,3.25,0.00025806401390582323,3.2496068477630615,3.249741935986094,0.3214369404891166,0.5656251319749903,0.0,3.249957323074341,8.6398002167698e-05,3.249957323074341,3.249957323074341,93.48847747254372,14.7354879085667,0.0,110.0,0.4716587960720062,109.5986557006836,110.0,69.11733340152105,26.840526443511557,0.0,110.0,0.0,110.0,110.0
116,train,0.04789225927596757,0.027283801650462406,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,243.64331320297998,288.6701932460798,0.0,1007.0,0.8337100744247437,1007.0,1007.0,1.738902244089792,0.9522922845005847,0.0,3.25,0.0,3.25,3.25,1.8759223149915147,0.9045037789174019,0.001063234987668693,3.25,0.001063234987668693,3.24898624420166,3.2489367650123313,105.26408278338114,7.234214496137242,0.0,110.0,0.0,109.20319366455078,110.0,56.74105350248019,29.83874122320453,0.346369206905365,110.0,0.346369206905365,109.40644073486328,109.65363079309464
117,test,0.04525989586288294,0.02970247194183809,9.004800085676834e-05,0.10000000149011612,9.004800085676834e-05,0.09996519982814789,0.09990995348925935,171.7169767709556,231.83218928305718,0.0,1006.4889526367188,0.0,1006.4889526367188,1006.4889526367188,0.6297344203717266,0.9348726315822737,0.0,3.25,1.6328000128851272e-05,3.25,3.25,1.6272733071452627,0.9704466842198681,0.0,3.25,0.0,3.25,3.25,46.563162534112735,30.847538188469933,0.06465159356594086,110.0,0.1999562680721283,109.66419982910156,109.93534840643406,54.5782102030913,29.28597944034168,0.0,110.0,0.0,109.64911651611328,110.0
118,train,0.053274312508897914,0.027992011303623523,9.319000128016341e-06,0.10000000149011612,9.319000128016341e-06,0.10000000149011612,0.0999906824899881,642.1768863150279,237.5922770425431,0.0,1007.0,0.0,1007.0,1007.0,1.548912215804846,1.0932635900721521,0.0,3.25,0.0,3.249187469482422,3.25,1.0596656733552687,0.9560367814566852,0.0,3.25,0.00038884099922142923,3.25,3.25,70.21045072808862,26.982802243964358,0.39311811327934265,110.0,0.5546363592147827,109.09928131103516,109.60688188672066,26.91839742194861,25.77777191798574,0.0,110.0,0.0,110.0,110.0
119,train,0.012875168954300714,0.021590281651254418,0.0,0.09998753666877747,0.0,0.09998753666877747,0.09998753666877747,369.496539809156,318.0512068896649,0.0,1007.0,0.6990973353385925,1007.0,1007.0,0.46628984562481524,0.7471409121400464,0.0,3.2498366832733154,7.175499922595918e-05,3.2498366832733154,3.2498366832733154,1.6753334788795715,0.9068326092188871,0.00226585497148335,3.25,0.00226585497148335,3.25,3.2477341450285167,58.65524340043962,31.714943954831234,0.14048154652118683,110.0,0.14048154652118683,110.0,109.85951845347881,56.0313359790047,31.513641225116615,0.0,110.0,0.0,109.64894104003906,110.0
120,train,0.05185188928976034,0.029718053726869368,0.0,0.10000000149011612,0.0,0.09990692883729935,0.10000000149011612,415.8018980296254,264.33946718066386,0.0,1007.0,0.4188693165779114,1007.0,1007.0,1.6833740068251306,0.9060412754714156,0.0003170359996147454,3.249539375305176,0.0003170359996147454,3.249539375305176,3.249222339305561,3.0353577752924563,0.23337548040147033,0.0007721370202489197,3.25,0.004081980790942907,3.246750593185425,3.249227862979751,79.54966545059284,25.21701152165504,0.10351091623306274,110.0,0.10351091623306274,110.0,109.89648908376694,51.94806297307213,30.639295938031736,0.0,110.0,0.4858700633049011,110.0,110.0
121,train,0.016113093690304805,0.02478137442027178,0.0,0.10000000149011612,1.392699959978927e-05,0.10000000149011612,0.10000000149011612,487.6899763177236,295.16814982378673,0.0,1007.0,0.0,1007.0,1007.0,1.775978197941867,0.9128080547171853,0.0,3.25,0.0,3.249735116958618,3.25,0.9760466687976735,1.0983217876456712,0.0,3.25,9.52949994825758e-05,3.25,3.25,77.48867308988174,26.491516580038468,0.5389272570610046,110.0,0.5389272570610046,109.98609161376953,109.461072742939,53.51105992658933,30.930463046989495,0.0,110.0,0.0,109.62792205810547,110.0
122,val,0.05314777082355916,0.030298280022810393,7.80949994805269e-05,0.10000000149011612,7.80949994805269e-05,0.10000000149011612,0.09992190649063559,153.49490890542543,264.79336071591484,0.0,1007.0,0.0,1007.0,1007.0,1.7481798098087311,0.9032632654180546,0.0,3.25,0.0,3.25,3.25,0.5043193425943466,0.7537122904587491,0.0,3.249863862991333,0.00014972500503063202,3.249863862991333,3.249863862991333,67.49457938508192,30.706906932820363,0.0,110.0,0.0,110.0,110.0,68.90601094265841,28.027677966267674,0.0,110.0,0.4354919493198395,109.80718231201172,110.0
123,test,0.044305398818158814,0.027763994368545982,6.432300142478198e-05,0.10000000149011612,6.432300142478198e-05,0.10000000149011612,0.09993567848869134,250.95561953676244,253.30206606981872,0.0,1004.4409790039062,0.0,1003.1197509765625,1004.4409790039062,2.4718642528094352,0.634080742690661,0.0,3.25,0.0,3.249464511871338,3.25,1.563710762714031,0.9652407300397524,0.0002340460050618276,3.25,0.0002340460050618276,3.25,3.249765953994938,58.92840957487623,26.524205272929663,0.0,110.0,0.0,110.0,110.0,73.55626579805713,27.56605941764997,0.0,110.0,0.0,109.32861328125,110.0
124,train,0.04924334241425019,0.02838988821275421,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,222.20605610940265,275.63912245467867,0.0,1005.066650390625,0.0,1005.066650390625,1005.066650390625,2.3016708600179796,0.7613276986395257,0.0009182040230371058,3.25,0.0009182040230371058,3.25,3.249081795976963,1.711359572908841,1.0124820946306332,0.0,3.25,0.0,3.25,3.25,50.86421466855208,31.454227995050662,0.0,110.0,0.0,110.0,110.0,22.67747974185845,30.156098117112798,0.0,110.0,0.12364392727613449,109.89312744140625,110.0
125,train,0.04772279965909183,0.031505508327967294,4.373900083010085e-05,0.10000000149011612,4.373900083010085e-05,0.09992612898349762,0.09995626248928602,911.0571167653402,105.8838275291062,0.0,1007.0,0.0,1007.0,1007.0,1.7846616400887336,0.9575643126197259,0.0004139050142839551,3.25,0.0004139050142839551,3.2492990493774414,3.249586094985716,1.4021051548265968,0.9571699146208954,0.0,3.25,0.0,3.25,3.25,52.982252703464276,33.49897743869897,0.0,110.0,0.0,109.99178314208984,110.0,76.47601772467296,28.363022738494394,0.0,110.0,0.0,110.0,110.0
126,train,0.018670991755368464,0.02436273234483579,0.0,0.10000000149011612,0.0,0.09999681264162064,0.10000000149011612,157.062476359682,246.18672192637004,0.0,1007.0,0.0,1006.9000854492188,1007.0,1.788631371784082,0.9525236039354152,0.0,3.25,0.0007372259860858321,3.25,3.25,1.5358154521152108,0.9167745479404402,0.0,3.2480275630950928,0.0005556779797188938,3.2480275630950928,3.2480275630950928,56.81316559501489,32.633278047474285,0.0,110.0,0.0,110.0,110.0,22.7957247886954,28.270508003998387,0.0,110.0,0.07263721525669098,110.0,110.0
127,train,0.01693954453208155,0.026529215182256725,0.0,0.10000000149011612,0.0,0.09998549520969391,0.10000000149011612,697.0216069660584,246.1692212481794,0.0,1007.0,0.0,1007.0,1007.0,1.7889518217407168,0.9278933610029186,0.0,3.25,0.0,3.25,3.25,1.769695337601006,0.9078954840412726,0.0,3.25,0.0,3.25,3.25,71.99657611767451,26.469307070368483,0.0,110.0,0.0,110.0,110.0,12.341798372788936,21.371669415494768,0.0,110.0,0.0,110.0,110.0
128,train,0.0453971419924613,0.02998395446998582,4.571599856717512e-05,0.10000000149011612,4.571599856717512e-05,0.0999779924750328,0.09995428549154894,529.0576031511376,295.7173357077767,0.0,1007.0,2.350606679916382,1006.4190063476562,1007.0,1.6599339793866965,0.8785159721055747,0.0,3.25,0.0008361529908142984,3.25,3.25,1.9902128201373708,0.9187975713659305,0.0,3.25,0.0014438689686357975,3.2483081817626953,3.25,56.99700759905577,33.23818007603103,0.0,110.0,0.0,109.93033599853516,110.0,62.0332267353485,30.4740775987991,0.0,110.0,0.40247491002082825,110.0,110.0
129,train,0.025057043817732175,0.02951014901920952,0.0,0.10000000149011612,1.968200012925081e-05,0.09996902197599411,0.10000000149011612,504.1472212221623,306.9584426685588,0.0,1007.0,0.0,1005.8956909179688,1007.0,2.139342871048051,0.7581560494376984,0.00014316799934022129,3.25,0.00014316799934022129,3.25,3.24985683200066,1.6392235695260267,0.8333184484182765,0.0,3.25,0.0,3.2497663497924805,3.25,53.86969422518089,30.07659282966826,0.0,110.0,0.08472421020269394,109.77767944335938,110.0,11.575219162773028,21.730176665362197,0.0,110.0,0.054164327681064606,110.0,110.0
130,train,0.053580774345687435,0.028773289585798355,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,829.660466327389,146.94519997552084,1.66041100025177,1007.0,1.66041100025177,1006.1923217773438,1005.3395889997482,0.35912534762762455,0.707224771327453,0.0,3.25,9.691600280348212e-05,3.25,3.25,1.550378350063848,0.8929460165420101,0.0,3.25,0.0,3.25,3.25,55.86086390779691,33.06696682020061,0.0,110.0,0.0,110.0,110.0,58.49329428831612,31.97539954238284,0.054628368467092514,110.0,0.054628368467092514,110.0,109.94537163153291
131,train,0.07281383945265164,0.022578028519768985,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,561.150808329781,253.44273130482082,0.8306851387023926,1007.0,1.0759309530258179,1005.0816650390625,1006.1693148612976,1.7648073652097955,1.0298635061440715,0.0,3.25,0.0,3.248720645904541,3.25,1.6923450919809209,0.8866417063165678,0.0016931119607761502,3.25,0.0016931119607761502,3.25,3.248306888039224,50.23242079510291,29.640388653502875,0.0,110.0,0.0,109.94310760498047,110.0,30.18784942519684,31.839633063314572,0.0,110.0,0.0,110.0,110.0
132,train,0.056140108395855044,0.031894663771116355,0.0,0.10000000149011612,0.0,0.09989077597856522,0.10000000149011612,953.3776298891703,89.99983437525893,0.0,1007.0,0.0,1004.89794921875,1007.0,1.7245732058087597,0.9419758795746912,0.0,3.25,0.0006432419759221375,3.25,3.25,1.7379480086105565,0.9566637599114293,0.0,3.25,0.0,3.25,3.25,59.892146553238234,29.71209359068008,0.3160344362258911,110.0,0.3160344362258911,110.0,109.68396556377411,54.600461184399826,33.35614090656631,0.0,110.0,0.8630056977272034,109.88571166992188,110.0
133,train,0.04792091746684067,0.031065700511911223,0.0,0.10000000149011612,6.316100188996643e-05,0.10000000149011612,0.10000000149011612,475.9827973524729,309.4523389572708,0.0,1007.0,0.0,1004.6194458007812,1007.0,1.6076444066087716,0.9769033063668259,0.0,3.2491517066955566,0.0,3.2491517066955566,3.2491517066955566,1.6936164438786605,0.9485499619563108,0.0,3.25,0.0,3.249039888381958,3.25,53.6483480184873,31.696993137524004,0.0,110.0,0.0,109.32426452636719,110.0,54.9649293409586,32.727037820015006,0.2042229175567627,110.0,0.2042229175567627,110.0,109.79577708244324
134,train,0.049288533545433895,0.02959768837470584,0.00013779000437352806,0.10000000149011612,0.00013779000437352806,0.10000000149011612,0.09986221148574259,569.2523745797178,304.57209851678545,0.0,1007.0,0.1769838184118271,1006.4069213867188,1007.0,0.8107359309900124,0.9767592800001307,0.0,3.25,0.0,3.25,3.25,2.6859278331004317,0.45449361850933606,0.0017105609877035022,3.25,0.0017105609877035022,3.25,3.2482894390122965,49.16663506647448,33.044403211584694,0.0,110.0,0.1475117951631546,110.0,110.0,53.34588031022996,33.200574787385975,0.0,110.0,0.0,109.8525619506836,110.0
135,train,0.053385920880159574,0.028686382527467164,0.0,0.10000000149011612,3.335899964440614e-05,0.09989000111818314,0.10000000149011612,128.98491677604375,243.44182882300964,0.0,1007.0,0.0,1007.0,1007.0,1.695809617374438,0.9002777104876385,0.0,3.25,0.0,3.249655246734619,3.25,1.7458115709703415,0.9402262786136857,0.0,3.25,0.0,3.25,3.25,73.45647834811359,26.900203210757375,0.0,110.0,0.0,110.0,110.0,94.0746358743012,15.314376452498932,0.39580079913139343,110.0,0.39580079913139343,110.0,109.6041992008686
136,train,0.04881310300799184,0.02875877106358671,0.0,0.10000000149011612,0.0,0.09993258118629456,0.10000000149011612,490.1720308520794,295.32435039740534,2.020329713821411,1007.0,2.020329713821411,1004.8651733398438,1004.9796702861786,2.7492030897887694,0.5140380759164228,0.0004545290139503777,3.25,0.0013280640123412013,3.2461886405944824,3.2495454709860496,2.4992218231354686,0.6768085691664888,0.0022765009198337793,3.25,0.0022765009198337793,3.25,3.247723499080166,65.28955682406823,29.996512399261654,0.599922239780426,110.0,0.599922239780426,110.0,109.40007776021957,67.61396008960406,28.606421379320377,0.0,110.0,0.0,110.0,110.0
137,test,0.07298423181598385,0.021931142044213377,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,765.4509992574056,179.01597876383397,0.0,1007.0,0.0,1007.0,1007.0,0.7566575978303429,0.8790621616916785,0.0,3.25,0.00028829899383708835,3.25,3.25,0.8349393760506182,0.8661082063818828,0.0,3.25,0.0,3.25,3.25,55.64278632999584,33.28619324860134,0.0,110.0,0.5357183814048767,109.91571807861328,110.0,58.97173511251559,28.956849062140464,0.0,110.0,0.0,110.0,110.0
138,train,0.04853886306239989,0.030014299965553992,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,549.8136081075668,277.84763235126604,0.0,1007.0,0.0,1006.4329833984375,1007.0,1.497637864794582,0.9209891218996784,0.0,3.25,0.0,3.25,3.25,0.45177761368850133,0.7737234945869864,0.0,3.2499940395355225,0.0,3.2499940395355225,3.2499940395355225,19.733550415206352,29.602060626537522,0.0,110.0,0.0,110.0,110.0,89.843281142205,19.496529838998967,0.0,110.0,0.0,110.0,110.0
139,train,0.04630056138894482,0.030162291982301317,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,242.3077486326381,297.53629908033867,0.0,1007.0,0.0,1007.0,1007.0,1.5023720869993558,0.9234451839799411,0.0016992540331557393,3.25,0.0016992540331557393,3.25,3.2483007459668443,1.5949685216321376,0.928552087837155,0.0,3.25,0.0,3.25,3.25,20.875250226640297,26.992936082402096,0.0,109.90192413330078,0.0,109.90192413330078,109.90192413330078,11.920001197898271,23.65489224301859,0.0,110.0,0.024371549487113953,110.0,110.0
140,train,0.050197055711478845,0.030206240630224254,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,172.90692097935639,258.903813929222,0.0,1007.0,0.0,1007.0,1007.0,1.6483141695775945,0.9569248673961898,0.0008316020248457789,3.25,0.0008316020248457789,3.25,3.249168397975154,2.448428059579494,0.5835890061655413,4.292000085115433e-05,3.25,4.292000085115433e-05,3.249772548675537,3.249957079999149,100.88618488629659,13.53443667481893,1.4355521202087402,110.0,1.9269635677337646,109.76512145996094,108.56444787979126,63.07698098878749,33.588236568895276,0.0,110.0,0.07050593942403793,108.85157775878906,110.0
141,test,0.057107828594445895,0.0289641715762939,2.0319999748608097e-05,0.10000000149011612,6.698100332869217e-05,0.09997668862342834,0.09997968149036751,520.604084330483,269.24236623600666,0.01869751140475273,1007.0,0.01869751140475273,1007.0,1006.9813024885952,0.5927241743577805,0.8126638097100176,0.0,3.25,0.0,3.25,3.25,1.6570835319820714,0.9037206206698513,0.0,3.25,0.001926672994159162,3.25,3.25,54.81520904715111,31.72146635461807,0.0,110.0,0.47292429208755493,109.79313659667969,110.0,61.26466194726278,29.268937708092274,0.11882714182138443,110.0,0.11882714182138443,109.77737426757812,109.88117285817862
142,train,0.051945716493365275,0.03017741824830373,0.0,0.10000000149011612,0.0,0.09998644143342972,0.10000000149011612,917.2436542407572,137.39881390592717,0.3864702880382538,1007.0,0.3864702880382538,1007.0,1006.6135297119617,1.5887050686915754,0.9201521887071314,0.0006545510259456933,3.25,0.0006545510259456933,3.249645709991455,3.2493454489740543,1.8372099262797275,0.8660210127889048,0.0,3.25,0.0,3.25,3.25,22.65189177085863,30.291727394974462,0.0,110.0,0.10448173433542252,110.0,110.0,66.03140236765147,29.13542036947239,0.0,110.0,0.0,109.37078094482422,110.0
143,train,0.05921569193223695,0.02936756825507196,8.613800309831277e-05,0.10000000149011612,8.613800309831277e-05,0.09980404376983643,0.0999138634870178,444.6919670280615,291.00767014440663,0.0,1007.0,0.0,1006.7371215820312,1007.0,2.6886538002491,0.47485590942289724,0.0,3.25,0.0,3.2484054565429688,3.25,1.7375366695336998,0.9167235435515906,0.0,3.25,0.0,3.25,3.25,35.1365854704906,33.700528012420754,0.0,110.0,0.2706030011177063,110.0,110.0,53.12066786310946,32.5818172724982,0.0,110.0,0.3954881429672241,110.0,110.0
144,train,0.05241992128283406,0.02827245417884775,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,917.1900767704645,94.66104217041823,0.0,1007.0,0.0,1005.4168701171875,1007.0,1.769395531127661,0.8907513800222938,0.0,3.25,0.0027218670584261417,3.2495150566101074,3.25,0.39053601372105945,0.7127588121974258,0.0,3.25,4.099700163351372e-05,3.25,3.25,64.1356179608504,27.759904092629245,0.0,110.0,0.0,110.0,110.0,58.410226842741174,31.12678938043558,0.4209311604499817,110.0,0.4209311604499817,109.85188293457031,109.57906883955002
145,train,0.012307247952472402,0.023618999597425378,0.0,0.10000000149011612,3.775000095629366e-06,0.09996722638607025,0.10000000149011612,119.30877129366704,238.0292458434479,0.0,1007.0,0.0,1006.4627075195312,1007.0,1.5910144293829798,0.7955980033064417,0.0,3.2488009929656982,0.0,3.2488009929656982,3.2488009929656982,2.0587798189259288,0.8303067934734413,0.0023573299404233694,3.25,0.0023573299404233694,3.25,3.2476426700595766,57.48161951953483,32.86730192749525,0.0,110.0,0.3124351501464844,109.54714965820312,110.0,21.200083295743177,29.198107167407176,0.0,109.98934936523438,0.0,109.98934936523438,109.98934936523438
146,train,0.017079088945666343,0.02562276830879273,0.0,0.10000000149011612,2.862899964384269e-05,0.09998670965433121,0.10000000149011612,598.540024267753,280.740337319047,1.1678426265716553,1007.0,1.1678426265716553,1005.655029296875,1005.8321573734283,0.5095009952663371,0.8091401491856292,0.0,3.25,0.00013484800001606345,3.249755382537842,3.25,1.7240105828686283,0.9683071990316867,0.0,3.25,0.0009245970286428928,3.25,3.25,63.82944981630643,31.700160911541108,0.7181933522224426,110.0,0.946990430355072,110.0,109.28180664777756,26.854481187929245,31.52858120859323,0.0,110.0,0.4378465414047241,110.0,110.0
147,train,0.0590698139460801,0.02940376548457902,7.613100024173036e-05,0.10000000149011612,7.613100024173036e-05,0.09990014880895615,0.09992387048987439,653.6331971667607,247.92756470174572,0.0,1007.0,0.0,1007.0,1007.0,2.2312758725466555,0.7562108840620867,0.0008733890135772526,3.25,0.0008733890135772526,3.2493739128112793,3.2491266109864227,1.6525954958211708,0.8838939937268363,0.000984388985671103,3.25,0.000984388985671103,3.249324083328247,3.249015611014329,14.590392359406456,24.376338465223665,0.0,110.0,0.007784291170537472,110.0,110.0,23.389857947088505,30.00815750198702,0.0,109.99625396728516,0.10893580317497253,109.99625396728516,109.99625396728516
148,train,0.07000482114975118,0.024643145847507243,4.145400089328177e-05,0.10000000149011612,6.152399873826653e-05,0.09992046654224396,0.09995854748922284,570.8997554287712,285.0364809656471,0.7343859076499939,1007.0,0.7343859076499939,1007.0,1006.26561409235,1.9125753435169657,0.9199473588731262,0.0,3.25,0.0,3.249436855316162,3.25,1.5526361243139255,1.0211244787311538,0.0,3.25,0.0,3.2495970726013184,3.25,53.78664195374151,31.140574809030838,0.0,110.0,0.5438166856765747,110.0,110.0,53.86308704749743,31.45118568316752,0.0,110.0,0.0,109.79821014404297,110.0
149,val,0.02232298637097367,0.027481924185739044,0.0,0.10000000149011612,2.6202000299235806e-05,0.10000000149011612,0.10000000149011612,242.58883592543816,287.8033430159897,0.0,1007.0,0.0,1006.7542114257812,1007.0,1.826728592855235,0.8861421831726138,0.0,3.25,0.0,3.24942946434021,3.25,0.7708570789317019,0.857698835964024,0.0,3.25,0.00010426699736854061,3.25,3.25,54.54325022310019,32.93857928730955,0.0,110.0,0.0,109.79370880126953,110.0,56.890392545253036,31.825279839578254,0.3764248192310333,110.0,0.5038406252861023,110.0,109.62357518076897
150,train,0.05154890214059803,0.02750107469167449,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,508.89227980961834,329.5549650787043,0.0,1007.0,0.0,1005.382080078125,1007.0,2.657125696251576,0.48887852828811856,0.0,3.25,0.0,3.25,3.25,1.5994365954828584,0.9823867241131543,0.0,3.25,0.0004893619916401803,3.24916410446167,3.25,20.250219292421544,28.07175632242279,0.0,110.0,0.0,110.0,110.0,55.655496844339496,34.98041611552843,0.0,110.0,0.0,110.0,110.0
151,train,0.044385436326575774,0.02839468020970812,0.0,0.10000000149011612,0.0,0.09999532997608185,0.10000000149011612,120.68120595024774,229.7817552821916,0.0,1007.0,1.0525004863739014,1005.9138793945312,1007.0,2.5014769777953623,0.5953997724148523,0.0,3.25,0.0,3.25,3.25,1.4825546931387992,0.9178090397905905,0.0,3.25,0.0,3.25,3.25,29.781505376594062,32.525694175304764,0.0,110.0,0.0458986796438694,110.0,110.0,16.948968992372993,30.09689956613494,0.0,110.0,0.060179248452186584,110.0,110.0
152,train,0.059659589781746035,0.03180233758667105,0.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,508.45270789814,266.39817142521343,0.0,1006.6333618164062,0.0,1006.1185302734375,1006.6333618164062,0.5422294719679489,0.8929177968608952,0.0,3.25,0.0,3.249828815460205,3.25,1.6906546068834918,0.932646685502093,0.001220355974510312,3.25,0.001220355974510312,3.25,3.2487796440254897,70.92264409743746,25.96484161077645,0.07501451671123505,110.0,0.29875504970550537,110.0,109.92498548328876,66.58114262805383,28.21705997812985,0.0,110.0,0.0,109.76924133300781,110.0
153,train,0.0730071920279103,0.022448321667111318,6.736000068485737e-05,0.10000000149011612,6.736000068485737e-05,0.10000000149011612,0.09993264148943126,177.1697792422385,240.1758731469488,0.0,1007.0,0.0,1007.0,1007.0,0.4573478214226252,0.782825689126815,0.0,3.25,9.767199662746862e-05,3.249945878982544,3.25,2.5370541223225493,0.5756102146766184,0.0031037740409374237,3.25,0.0031037740409374237,3.25,3.2468962259590626,55.915039496978125,30.207077643549145,0.5140868425369263,110.0,0.54659104347229,109.99176788330078,109.48591315746307,22.9393214560337,29.074025431914926,0.0,110.0,0.1134682297706604,110.0,110.0
